week,center_id,meal_id,checkout_price,base_price,emailer_for_promotion,homepage_featured,num_orders
143,153,2290,631.53,196.94,0,1,1208.0
28,97,1878,641.23,143.56,0,0,160.0
51,104,1248,534.53,466.63,0,0,1086.0
101,29,1847,326.89,395.76,0,0,62.0
10,81,2577,339.53,658.63,1,0,325.0
91,132,1248,549.05,641.23,0,0,652.0
73,108,1109,192.09,153.29,0,0,719.0
45,124,2494,282.33,338.53,0,0,494.0
38,97,2539,233.83,454.93,0,0,137.0
78,129,1062,404.52,303.64,1,0,320.0
57,91,1109,251.23,180.42,0,0,357.0
70,86,2707,245.41,182.42,0,0,930.0
52,20,2126,251.23,271.63,0,0,1117.0
142,39,1525,165.93,618.86,1,0,736.0
21,29,1216,160.08,320.13,0,0,56.0
16,157,1247,312.37,728.53,0,0,975.0
53,32,2569,292.03,291.03,0,0,384.0
89,174,1878,550.99,446.23,0,0,426.0
99,58,2322,310.43,291.03,0,0,657.0
61,67,1962,300.73,476.33,0,0,315.0
145,76,1878,436.53,327.89,1,0,1130.0
54,23,2581,560.69,433.65,0,0,212.0
107,30,2707,370.54,309.43,0,0,517.0
96,137,2577,145.53,484.03,0,0,365.0
120,29,1109,241.53,118.34,1,0,644.0
142,55,2492,435.53,355.02,1,0,710.0
130,30,1878,474.33,287.12,1,0,775.0
113,149,1993,165.93,223.1,0,0,658.0
104,110,1248,539.35,154.26,0,0,512.0
52,10,1902,425.83,456.9,0,0,784.0
24,11,1885,339.5,446.23,0,0,503.0
10,109,2139,83.48,640.23,0,0,958.0
38,108,1993,463.69,753.72,0,0,970.0
67,153,1445,98.03,328.89,0,0,368.0
79,29,2664,446.23,162.96,1,0,464.0
115,65,2867,193.06,109.61,0,0,777.0
140,99,1216,224.13,866.27,0,1,204.0
19,23,1847,302.64,119.37,0,0,2074.0
18,20,1248,192.09,486.03,0,0,476.0
89,126,2640,232.83,153.26,0,0,731.0
111,27,1248,179.45,174.6,0,1,182.0
125,20,2867,192.09,311.43,0,0,824.0
137,157,2492,291.03,355.99,0,0,443.0
143,145,2322,759.54,581.03,0,1,587.0
62,23,1062,96.06,290.03,0,1,517.0
59,65,2826,141.68,509.31,0,0,592.0
24,10,1778,446.23,446.23,1,0,857.0
102,36,1885,486.03,639.23,0,0,399.0
98,162,1885,146.5,389.0,0,1,805.0
127,126,2581,507.37,532.53,0,0,86.0
16,104,1727,610.13,379.27,0,0,378.0
76,67,2492,316.25,673.21,0,1,918.0
88,53,1993,282.33,190.18,0,0,77.0
38,30,1438,97.03,530.62,0,0,767.0
27,20,2304,445.23,292.03,0,0,44.0
126,14,2304,150.41,150.38,0,0,586.0
10,42,1902,437.53,292.03,0,0,1092.0
72,27,1207,196.0,232.83,1,0,25.0
19,124,1525,417.13,304.64,0,0,653.0
70,17,1778,292.03,486.03,0,0,94.0
143,86,2290,551.93,642.2,0,0,1066.0
65,153,1062,467.57,304.64,0,0,846.0
126,52,1778,448.17,434.62,0,0,914.0
19,53,2304,111.61,150.38,0,0,825.0
43,174,1558,616.01,404.55,0,0,21.0
62,13,2304,455.93,340.53,0,0,63.0
62,32,1885,354.05,326.89,0,0,767.0
100,108,2569,516.04,253.2,1,0,1227.0
53,75,1962,547.08,296.85,0,1,1073.0
106,27,2704,220.19,270.63,0,0,863.0
96,101,1971,177.54,309.43,0,0,896.0
62,104,2126,317.25,225.07,0,0,288.0
66,153,2139,388.03,266.78,0,1,926.0
92,10,2631,320.13,326.89,0,0,363.0
11,50,1230,726.59,295.88,0,1,141.0
121,109,1543,356.02,134.83,0,0,573.0
98,145,2490,328.86,640.23,0,0,414.0
108,17,2304,584.97,727.53,0,0,217.0
82,32,1247,488.94,640.23,0,0,525.0
18,101,2581,180.45,180.45,0,0,1102.0
63,149,2707,117.4,297.79,1,0,542.0
63,149,1216,292.03,139.74,0,0,556.0
50,23,1878,580.09,204.7,0,0,874.0
5,126,2581,339.5,533.53,0,0,649.0
109,101,2494,631.53,284.21,0,0,170.0
18,30,1445,243.53,177.57,0,0,1118.0
91,99,2760,466.63,446.23,1,0,552.0
105,108,2569,445.23,263.84,0,0,971.0
95,109,1558,156.23,543.23,0,1,485.0
140,99,2581,310.43,631.53,0,0,993.0
17,75,2139,678.03,290.03,1,0,486.0
128,177,1727,462.69,95.12,0,0,280.0
5,101,2322,324.04,704.28,0,0,251.0
82,174,1198,274.51,99.0,0,0,1154.0
62,139,2631,582.03,292.0,0,0,725.0
80,67,2664,311.43,669.33,0,0,73.0
56,108,2304,446.23,321.13,0,0,485.0
30,42,2664,161.05,412.25,0,1,297.0
3,89,2581,533.53,610.13,0,0,17116.0
79,89,1216,184.36,389.03,0,0,240.0
124,157,2631,197.88,283.27,0,1,1297.0
58,32,2494,241.53,446.23,0,0,788.0
35,11,2956,166.84,321.13,0,0,224.0
13,50,2290,280.33,289.06,0,0,755.0
14,161,2640,485.03,446.23,0,0,757.0
35,146,1727,302.64,446.23,1,0,869.0
16,34,2956,147.5,765.33,0,0,635.0
42,11,1248,526.77,513.13,0,0,358.0
11,24,1878,215.37,767.33,0,0,1078.0
11,83,2577,144.53,310.43,0,0,442.0
126,177,1558,328.89,182.36,0,0,570.0
26,65,1109,440.44,120.28,0,0,780.0
85,72,2707,280.33,339.53,0,0,640.0
115,39,1198,684.85,211.46,0,0,1174.0
70,91,2290,280.33,669.33,0,0,1172.0
25,93,1727,151.38,659.63,0,0,1142.0
32,39,1543,241.53,388.03,0,0,1147.0
67,10,1754,323.04,156.17,0,0,718.0
81,76,1878,265.78,390.0,0,1,608.0
54,109,2492,532.53,280.36,0,1,868.0
116,174,2664,754.72,292.03,0,0,275.0
111,113,2826,429.74,309.43,0,0,336.0
136,32,2290,120.31,290.03,0,0,66.0
5,132,2826,754.72,620.86,1,0,211.0
131,88,1230,397.73,484.03,0,0,18.0
61,42,2704,97.06,447.23,0,1,808.0
129,42,1878,162.99,421.95,0,0,183.0
103,91,1971,310.43,280.33,0,0,968.0
144,124,1247,350.17,315.28,0,1,839.0
113,137,2539,231.86,484.03,1,0,1192.0
56,186,1062,485.03,394.85,0,0,494.0
76,30,1878,282.33,447.23,0,0,1132.0
58,68,2322,212.43,196.0,0,0,564.0
56,13,2304,113.52,309.43,0,1,425.0
41,58,2539,244.5,279.42,0,0,137.0
76,23,1847,435.53,300.76,0,0,1085.0
102,126,1230,682.91,398.7,0,0,978.0
44,72,2490,242.5,231.83,0,1,405.0
80,39,2867,392.91,486.03,0,0,566.0
19,109,1207,182.36,318.16,0,0,408.0
26,66,2664,668.33,183.39,0,1,48.0
8,32,1216,210.55,485.03,0,0,67.0
142,83,1230,325.98,533.53,0,1,461.0
1,32,1216,338.56,424.92,0,0,268.0
29,174,2444,121.31,485.03,0,0,650.0
92,161,2290,603.4,603.34,0,0,241.0
13,52,1993,242.5,244.5,0,0,258.0
130,104,2539,312.37,196.94,0,0,830.0
107,86,2704,386.12,389.03,0,0,906.0
141,108,2290,486.03,668.33,0,0,392.0
77,93,1558,575.27,294.91,0,0,1057.0
47,110,2539,533.5,280.36,0,0,2751.0
84,41,2126,609.16,385.09,0,1,431.0
136,10,2569,235.74,466.63,1,0,878.0
79,76,2707,273.54,280.33,0,0,67.0
42,97,2290,328.89,241.53,0,0,1147.0
129,50,1445,197.94,145.56,0,0,101.0
57,91,1571,446.23,291.03,1,0,573.0
1,186,1543,319.13,282.33,0,0,893.0
39,34,1558,137.8,319.13,0,0,71.0
50,26,2640,162.99,155.26,0,0,995.0
126,145,1962,162.05,360.9,1,0,1202.0
70,59,1109,485.03,145.56,0,0,572.0
68,26,1727,151.35,630.53,0,1,156.0
52,177,1778,328.86,259.96,0,0,112.0
129,66,2581,678.03,180.45,0,0,133.0
138,177,2826,669.33,172.72,0,0,942.0
145,27,2490,280.33,678.03,0,0,516.0
58,13,1803,302.64,496.67,0,0,1129.0
141,124,2640,242.5,433.65,0,0,548.0
117,26,2826,370.6,290.03,0,0,107.0
101,52,2826,207.61,291.03,0,0,531.0
39,34,1847,314.31,299.79,0,0,930.0
34,30,1778,618.92,177.54,0,1,1020.0
27,67,2569,632.47,235.71,0,0,61.0
135,29,2581,484.03,113.55,1,0,232.0
46,73,2290,319.13,325.98,0,1,608.0
70,101,2826,498.58,447.23,0,0,169.0
75,24,1543,280.33,360.9,0,0,1071.0
115,55,1525,280.36,145.56,0,0,1148.0
124,126,2707,242.5,118.4,1,0,401.0
22,89,1727,244.5,610.13,0,0,1755.0
66,89,2704,630.53,290.03,0,0,689.0
124,30,1885,243.53,639.23,0,0,360.0
121,145,1993,335.62,590.79,1,0,670.0
17,43,2707,296.82,226.98,0,0,257.0
25,41,1558,323.98,281.36,0,0,373.0
48,67,2322,435.53,235.71,0,0,549.0
12,58,2290,534.53,426.83,0,1,747.0
65,51,1198,115.49,485.03,0,1,664.0
18,74,1754,292.0,486.03,0,0,330.0
86,129,2640,222.19,484.09,0,0,294.0
39,124,2490,309.43,666.45,0,1,157.0
90,109,1885,266.78,351.2,0,0,964.0
19,64,2707,473.39,311.43,0,0,133.0
142,88,2640,244.5,231.83,0,0,903.0
136,146,1878,162.99,482.09,0,0,315.0
60,43,1247,314.28,314.28,0,0,359.0
38,109,1571,288.15,674.21,0,0,907.0
39,23,2581,583.03,292.03,0,0,814.0
74,66,1993,119.34,291.0,0,0,914.0
7,14,2490,417.13,433.65,0,0,639.0
96,145,2826,341.5,243.53,0,0,1056.0
63,11,2664,715.86,292.03,0,1,161.0
58,109,1207,252.2,491.85,0,0,796.0
120,77,2539,106.7,292.03,0,0,157.0
105,27,1247,484.03,547.11,1,0,908.0
139,59,1207,389.03,640.23,0,0,449.0
54,39,1525,666.39,281.33,0,0,833.0
131,129,2539,486.03,545.14,0,0,867.0
114,66,2760,707.13,282.33,0,0,815.0
55,104,2306,571.36,479.18,0,0,282.0
93,53,2139,228.92,194.06,0,0,1023.0
45,93,1962,290.03,581.03,0,0,305.0
128,59,1727,620.86,350.23,0,0,642.0
18,36,1109,191.15,321.07,1,0,832.0
33,137,2826,162.99,726.53,0,0,297.0
29,34,1062,486.03,545.17,0,0,776.0
62,106,2444,740.17,292.03,0,0,361.0
111,104,2707,300.73,281.33,0,1,221.0
80,34,1109,117.4,484.03,0,0,996.0
74,153,1062,302.64,154.29,0,0,685.0
1,58,1558,363.81,338.53,0,0,411.0
66,11,1543,241.53,182.36,0,1,724.0
10,89,1445,472.39,149.44,0,0,44.0
33,186,1902,327.86,280.33,0,0,171.0
136,86,1993,194.06,445.23,0,0,493.0
34,153,2640,314.28,522.89,0,0,1198.0
126,42,2322,224.13,242.5,0,0,633.0
119,110,2306,483.09,160.05,0,0,106.0
26,77,1878,645.05,403.52,0,0,942.0
91,86,2664,475.33,445.23,0,0,962.0
19,58,2867,641.23,367.63,0,1,954.0
108,102,2304,320.16,404.55,0,0,705.0
96,10,1525,227.04,485.03,0,0,858.0
120,42,1062,292.03,323.04,0,0,272.0
73,52,2304,274.57,631.53,0,0,903.0
134,59,2826,571.36,614.98,0,0,1004.0
8,34,2826,213.46,470.51,0,0,936.0
46,27,1902,97.06,291.06,0,0,442.0
106,68,1230,470.51,274.57,0,0,731.0
64,68,1558,242.53,291.03,0,0,777.0
28,76,1198,113.52,187.21,0,0,1107.0
18,26,1962,245.44,708.13,0,0,144.0
121,42,2569,162.99,235.71,0,0,1026.0
72,64,2707,182.42,117.4,0,1,652.0
130,109,2492,583.03,164.93,0,0,448.0
109,32,1993,534.53,242.5,0,0,566.0
63,153,2569,339.53,171.75,0,1,28.0
58,43,1727,327.89,328.89,0,0,280.0
79,11,1770,339.56,468.51,0,0,806.0
130,34,2760,178.54,445.23,0,0,815.0
109,83,2640,153.32,291.03,0,0,614.0
1,76,1525,242.5,680.03,0,0,2385.0
103,13,1216,105.73,639.23,0,0,597.0
134,145,2322,447.23,417.13,0,0,394.0
106,41,1778,377.36,144.59,0,0,1042.0
28,137,1109,388.03,447.23,0,0,328.0
74,113,2707,522.86,636.35,0,0,747.0
23,65,1778,332.74,611.13,0,0,867.0
55,102,1962,144.53,154.26,0,0,1011.0
137,92,1230,598.49,147.5,0,0,967.0
135,162,1207,339.53,583.03,0,0,479.0
44,174,2444,640.23,204.7,0,0,85.0
53,146,1902,462.72,97.03,0,0,59.0
90,99,1311,601.4,600.43,0,0,895.0
141,50,2322,154.29,400.64,0,0,1181.0
24,43,1962,484.03,526.71,0,0,430.0
40,108,2539,641.23,445.23,0,1,549.0
128,51,2664,224.13,339.53,0,0,894.0
75,68,2322,243.53,280.33,0,0,812.0
132,43,1993,339.56,604.34,0,0,329.0
30,124,2631,176.6,187.27,0,0,829.0
81,132,1727,276.48,315.25,0,0,383.0
51,68,2577,145.5,194.0,0,0,446.0
49,101,2569,319.13,631.53,0,0,668.0
69,34,2826,133.86,639.23,0,0,902.0
67,126,1878,505.43,290.03,0,0,197.0
55,23,2581,232.83,658.63,0,0,40.0
134,88,2444,561.69,484.03,0,0,775.0
109,139,1847,340.53,484.03,0,0,43.0
108,113,2581,339.56,282.33,0,0,68.0
46,73,2304,238.65,536.41,0,0,287.0
87,153,2306,328.89,291.03,0,0,807.0
115,89,1885,708.13,280.33,0,0,94.0
118,58,1216,146.53,451.11,0,0,89.0
53,89,2304,660.6,143.56,0,0,1193.0
114,34,2704,464.63,286.18,0,0,526.0
109,32,2490,450.14,338.53,0,0,1097.0
23,13,2664,445.23,505.43,0,0,276.0
127,17,1543,243.53,679.03,0,0,541.0
68,20,1216,637.32,437.53,0,0,448.0
74,124,1216,389.03,456.93,1,0,228.0
69,97,2760,435.53,121.31,0,0,412.0
86,129,2322,349.23,304.64,0,0,1211.0
93,153,2569,551.96,270.63,0,0,920.0
76,64,2444,243.53,295.88,0,0,478.0
128,68,1525,444.32,308.49,0,0,510.0
94,137,2760,680.03,195.0,0,0,333.0
62,108,2290,632.5,151.38,0,0,658.0
64,10,1971,175.63,417.16,0,0,906.0
120,17,1902,259.96,282.33,0,0,2061.0
54,152,2304,631.53,246.41,0,1,575.0
33,162,1803,327.89,476.33,0,0,1278.0
10,153,2539,302.64,292.03,0,0,1132.0
129,102,1525,629.53,328.89,0,1,510.0
134,99,2664,328.89,320.13,0,0,487.0
19,177,2867,405.49,502.49,0,0,17.0
52,23,1962,610.19,241.53,0,0,181.0
28,132,2760,641.23,639.23,0,0,1068.0
19,157,2492,290.09,669.33,0,1,637.0
132,80,1216,96.03,117.37,0,0,902.0
9,83,2539,290.03,525.77,1,0,193.0
143,73,2640,462.69,340.53,0,0,414.0
16,52,2631,152.32,617.95,0,0,1033.0
127,146,2490,581.03,178.51,0,0,1010.0
86,13,1885,631.53,322.07,0,0,313.0
57,153,2664,326.89,243.5,0,0,40.0
53,102,2577,280.33,466.63,0,0,992.0
112,77,2640,151.38,154.26,0,0,218.0
49,83,1993,631.53,259.05,0,0,969.0
98,59,1247,341.5,445.23,0,0,843.0
79,27,2707,754.72,323.98,0,0,217.0
74,83,1571,162.02,129.01,0,0,108.0
132,124,2569,303.64,517.04,0,0,1139.0
84,13,1971,147.5,296.82,0,0,739.0
122,113,2539,162.05,438.5,0,0,766.0
108,10,2664,389.03,678.03,0,0,569.0
6,57,1878,620.86,270.63,0,0,1410.0
115,27,2867,435.53,99.0,0,0,744.0
34,65,1571,243.5,303.67,0,0,320.0
132,99,2490,377.33,321.13,1,0,992.0
7,146,1198,244.5,680.03,0,0,903.0
52,89,2704,204.73,572.36,0,0,46.0
16,23,2704,98.0,292.94,0,0,1145.0
73,86,2490,532.53,181.42,0,0,57.0
121,29,1216,551.93,155.26,0,0,122.0
47,29,2492,260.99,292.03,0,0,368.0
24,73,1198,159.11,404.55,0,1,196.0
51,152,2569,161.99,484.03,0,0,300.0
120,39,2539,321.13,679.03,0,0,445.0
23,186,2539,194.06,142.59,0,0,906.0
36,50,2640,388.03,292.03,0,0,504.0
11,10,2956,357.96,367.69,1,1,341.0
105,106,2704,242.53,447.23,0,0,611.0
61,174,1109,754.72,320.13,0,0,490.0
49,27,2322,139.68,641.23,0,0,390.0
107,17,2139,448.14,290.03,0,0,1107.0
52,93,1971,323.04,266.75,0,0,681.0
108,129,2760,194.06,213.43,0,0,1200.0
120,83,2304,491.85,265.81,0,0,952.0
34,108,2306,273.57,201.82,1,0,706.0
142,52,1525,470.51,484.09,0,0,332.0
26,109,1109,99.97,437.53,0,0,847.0
46,72,1248,486.03,280.33,0,0,567.0
29,101,1558,155.26,290.03,0,0,889.0
53,93,2306,296.82,445.23,0,0,503.0
73,143,2577,485.03,629.53,0,0,615.0
79,58,2707,217.34,242.53,0,0,38.0
126,143,1207,325.92,645.11,0,0,912.0
130,161,1230,387.03,153.32,1,0,55.0
35,145,2290,707.13,322.1,0,0,840.0
94,74,2569,310.43,282.33,0,0,720.0
18,86,1971,291.03,151.38,0,0,955.0
70,124,1803,315.28,310.43,0,0,365.0
50,10,1962,363.81,615.01,0,0,846.0
49,76,1878,403.58,674.21,0,0,264.0
74,153,1902,427.77,446.23,0,1,656.0
108,80,1311,436.56,454.96,0,0,426.0
11,109,1902,167.87,679.03,0,0,1201.0
129,109,1770,280.33,389.03,0,0,1193.0
109,153,2290,630.53,147.5,0,0,267.0
28,108,2290,549.08,282.33,0,0,700.0
137,109,1216,532.53,300.76,0,0,413.0
77,113,1525,619.86,320.16,0,0,1189.0
145,26,2640,581.03,267.78,1,0,1136.0
31,50,1109,237.65,272.63,0,0,725.0
81,88,1885,307.49,151.35,0,0,887.0
46,174,2760,254.2,151.38,1,0,840.0
48,34,2139,151.38,687.76,0,0,442.0
89,53,1525,290.03,292.03,0,0,1126.0
135,81,1198,415.16,316.25,0,0,1105.0
119,10,1727,327.86,658.63,0,1,415.0
108,104,1207,437.53,417.13,0,0,921.0
85,23,1062,144.53,280.33,0,0,24.0
135,41,1803,175.63,674.21,0,0,1004.0
75,88,1727,304.64,256.08,0,0,699.0
128,93,1543,632.5,406.49,0,0,1169.0
123,89,2490,289.09,146.53,0,1,454.0
34,137,1062,402.55,319.13,0,0,773.0
114,143,2490,620.86,435.53,0,0,405.0
2,57,2707,292.03,280.36,1,0,964.0
50,174,2640,167.87,211.52,0,0,742.0
36,89,2304,310.46,403.55,0,1,1212.0
77,88,1885,438.5,320.13,0,0,14.0
109,11,2631,242.5,282.33,0,0,184.0
16,30,2444,146.5,233.83,0,0,66.0
79,161,2539,639.23,90.21,0,1,166.0
137,157,1230,669.33,613.04,0,0,1142.0
36,149,2704,357.02,593.67,0,0,1165.0
101,26,2867,243.53,273.57,0,0,596.0
90,109,2826,321.13,244.5,0,0,1163.0
2,52,2704,281.33,581.03,0,0,1007.0
73,129,2104,390.0,290.03,1,0,958.0
105,153,2664,447.23,292.03,0,0,920.0
7,129,2707,492.76,292.97,0,0,241.0
129,99,2631,679.03,612.13,0,0,680.0
79,13,2577,193.03,418.1,0,0,528.0
5,68,2577,485.97,120.34,0,1,1166.0
35,72,2867,113.52,285.24,0,1,224.0
139,55,1230,426.83,669.33,0,0,219.0
88,81,2490,486.03,240.59,0,0,813.0
18,92,2826,666.39,323.01,1,0,1418.0
45,13,1962,497.67,285.18,1,0,147.0
70,68,2322,303.61,310.43,0,0,625.0
4,65,1803,280.33,292.03,0,0,980.0
64,10,1558,511.19,150.38,0,0,748.0
75,153,2760,670.33,362.81,0,0,929.0
38,126,1878,328.89,631.53,0,0,336.0
89,53,1993,440.44,200.79,0,0,359.0
112,51,2577,390.97,679.03,0,0,534.0
37,68,1558,97.06,290.03,0,0,1216.0
93,61,2306,469.51,311.43,0,0,885.0
96,43,2867,320.16,532.53,1,0,1162.0
138,86,2290,398.7,325.98,0,0,666.0
115,32,2304,251.23,228.01,0,0,686.0
125,108,1247,291.03,324.95,0,0,1215.0
75,157,2139,547.08,446.23,0,0,244.0
30,94,1543,182.36,484.09,0,0,963.0
145,174,2640,242.53,396.76,0,0,974.0
21,68,1962,175.57,156.2,0,0,1039.0
72,161,1062,149.38,252.2,0,0,924.0
11,129,1778,270.66,268.69,0,0,202.0
138,72,1993,146.5,322.07,1,0,816.0
141,67,2631,231.83,532.56,1,0,1135.0
107,66,1770,213.43,143.56,0,0,697.0
54,161,1962,241.53,617.92,0,0,451.0
40,23,2126,244.5,173.63,0,0,1166.0
42,14,2826,612.13,292.03,0,0,695.0
21,129,2306,158.17,504.43,0,0,513.0
80,66,1525,292.03,634.38,0,0,759.0
23,83,2539,719.74,309.43,0,0,989.0
50,113,1062,184.33,435.53,0,0,290.0
94,67,2760,429.74,609.19,1,0,32.0
108,143,1962,184.36,328.89,0,0,655.0
4,149,2290,290.03,290.03,0,0,1156.0
66,139,1558,160.08,143.59,0,0,839.0
98,132,1727,303.61,226.04,0,0,779.0
126,29,2492,484.03,479.18,0,0,775.0
73,129,1247,290.03,281.33,0,0,616.0
141,153,2826,648.02,281.33,0,1,901.0
42,89,2306,435.59,326.89,0,0,316.0
2,143,1993,612.13,525.74,0,0,1096.0
74,80,1109,254.2,132.95,0,0,346.0
40,81,2640,436.53,313.37,0,0,1160.0
122,145,1558,438.5,447.23,0,0,1138.0
37,91,2760,444.29,411.34,0,0,108.0
49,10,1971,362.81,435.53,1,0,557.0
117,43,1878,427.83,324.95,0,0,916.0
106,152,2826,267.78,242.53,0,1,559.0
85,11,2631,595.64,244.5,0,0,631.0
105,102,2581,475.36,292.03,0,0,993.0
65,13,2581,208.61,321.13,0,0,869.0
1,53,1993,665.45,583.03,0,0,1176.0
2,146,1543,355.08,673.21,0,0,213.0
78,74,2290,238.65,454.93,0,1,1134.0
14,26,1778,660.63,509.31,0,1,1140.0
8,42,2760,314.34,309.43,0,0,784.0
141,146,1727,291.06,118.4,0,0,1155.0
126,102,1847,582.03,280.33,0,0,320.0
24,157,2492,483.09,433.65,0,0,1084.0
1,75,1445,121.28,321.1,0,0,952.0
138,72,1878,486.0,91.18,0,0,1968.0
44,65,2867,233.83,292.03,0,0,123.0
30,58,1962,474.33,197.88,0,0,50.0
103,14,2640,291.03,118.37,0,0,26.0
18,149,1311,747.93,222.16,0,0,317.0
42,153,1971,639.23,671.3,0,0,939.0
142,143,1543,280.33,312.4,0,1,482.0
96,67,1445,257.05,342.41,0,0,955.0
79,152,1778,159.11,581.03,0,0,773.0
61,61,2577,173.63,183.36,0,0,486.0
115,162,1248,487.91,484.03,0,0,1082.0
23,81,2704,153.26,328.89,0,0,60.0
141,59,1109,319.13,468.51,0,0,578.0
127,67,2707,404.52,481.12,0,0,1021.0
93,57,1770,188.18,205.7,0,0,167.0
7,83,2126,175.63,143.56,0,0,13019.0
104,152,2640,520.95,183.36,0,0,411.0
134,152,2306,149.38,338.53,0,0,43.0
80,34,2322,274.57,507.31,0,0,588.0
55,88,2304,281.33,319.13,0,1,646.0
19,93,2640,383.21,285.18,0,0,63.0
112,23,1248,212.43,185.27,0,0,700.0
130,89,1754,404.55,446.23,0,0,435.0
16,86,2492,111.58,254.14,0,0,18.0
113,34,2577,161.05,708.13,0,0,245.0
3,20,2640,311.43,171.69,0,0,148.0
141,34,1778,297.82,712.04,0,0,669.0
93,108,1770,367.63,323.07,0,0,65.0
84,74,1109,436.53,318.19,0,0,1140.0
46,146,2492,447.23,307.49,0,0,1039.0
136,41,2304,270.66,338.53,0,0,1161.0
42,124,2306,289.12,323.01,0,0,395.0
122,34,2704,231.83,243.5,0,0,1112.0
144,66,2956,242.5,481.18,0,0,1208.0
116,152,1778,664.45,318.16,0,1,942.0
79,157,1778,292.03,290.03,0,0,347.0
11,124,1885,243.53,339.53,0,0,828.0
72,109,2707,681.94,119.31,0,0,736.0
67,42,1727,242.5,678.03,0,0,504.0
32,157,2569,290.03,102.85,0,0,385.0
65,161,1993,590.73,244.5,0,0,86.0
55,17,1438,321.13,153.32,0,0,165.0
26,153,2577,463.66,639.23,0,0,176.0
68,61,2494,292.03,214.43,0,1,597.0
41,88,1770,292.03,401.61,0,0,792.0
79,23,1770,436.53,641.23,1,1,941.0
6,97,2581,318.19,404.55,0,0,70.0
133,145,1778,618.92,185.27,0,0,1013.0
121,81,2581,274.57,562.63,0,0,66.0
84,149,1207,129.98,97.06,1,0,687.0
125,157,1993,534.53,116.4,0,0,917.0
141,34,2290,281.3,151.38,0,0,779.0
18,162,2539,643.17,379.27,0,0,1166.0
95,50,2704,446.23,446.23,0,0,432.0
145,145,1558,160.05,281.33,0,0,724.0
144,149,1754,421.01,445.23,0,0,114.0
91,65,2664,486.03,142.65,0,0,693.0
21,93,2306,472.42,290.03,0,0,1001.0
88,58,2826,319.13,347.26,0,0,258.0
1,137,1248,282.33,279.36,0,1,330.0
32,99,2490,311.43,707.13,0,1,864.0
140,77,2304,160.05,223.1,0,0,321.0
51,145,2581,650.87,281.3,0,0,328.0
96,83,1207,324.01,204.7,0,0,1149.0
44,77,2956,261.93,263.84,1,0,1226.0
138,145,2539,328.89,292.03,0,0,201.0
108,91,2139,184.36,251.26,0,0,1106.0
51,113,2664,289.06,513.13,0,0,1898.0
117,64,1543,280.33,282.33,0,0,60.0
18,86,2126,291.0,177.51,0,0,724.0
61,143,2760,241.53,631.53,0,0,792.0
35,101,1247,149.41,242.53,1,0,54.0
102,146,2826,476.33,177.54,0,1,933.0
17,174,2631,327.89,381.24,0,0,2220.0
61,66,2707,154.26,421.95,0,0,23172.0
44,17,2631,581.03,678.03,0,1,800.0
77,86,2569,292.03,158.17,0,0,567.0
54,39,1558,98.0,280.33,0,0,303.0
105,129,1878,177.54,282.33,0,0,570.0
4,106,1962,447.23,109.64,0,0,207.0
95,50,1216,223.13,317.25,0,0,418.0
36,146,1109,291.06,242.53,0,0,809.0
42,29,1878,741.14,151.38,0,0,592.0
118,75,2577,181.39,227.98,0,0,688.0
139,109,2631,486.03,149.38,0,0,673.0
49,177,2290,347.29,120.34,0,0,1009.0
122,157,2290,281.3,291.03,0,0,430.0
17,27,2956,486.03,409.4,0,0,1000.0
95,145,2490,121.31,281.36,0,0,110.0
111,94,1543,159.14,319.13,0,0,532.0
25,53,1558,162.05,535.44,0,0,441.0
66,157,2290,120.31,465.63,0,0,561.0
131,86,1543,151.38,309.49,0,0,1025.0
17,26,1778,182.42,289.06,0,0,635.0
3,68,1971,514.13,514.13,0,1,1212.0
89,39,1558,115.49,583.03,0,0,1059.0
67,55,2492,326.89,513.13,0,0,157.0
118,52,1525,641.23,178.51,0,0,398.0
135,64,2867,282.33,119.34,0,0,41.0
47,101,2631,485.03,300.7,0,0,904.0
60,149,1971,129.04,155.26,0,0,36.0
74,177,2126,243.5,403.55,0,0,1089.0
89,77,1770,280.33,270.63,0,0,248.0
143,92,1993,417.16,183.36,1,0,516.0
104,72,2490,290.03,701.34,0,0,88.0
60,14,2826,366.69,345.32,0,0,391.0
42,68,1962,194.03,310.43,0,0,486.0
138,20,1525,153.26,280.33,0,0,76.0
22,34,1778,311.43,484.03,0,0,945.0
107,139,2707,243.5,445.23,0,0,877.0
135,51,2492,533.5,412.25,0,0,448.0
99,29,1445,243.53,314.31,0,0,1027.0
65,42,1885,679.03,172.69,0,0,107.0
32,80,2631,612.13,235.71,0,0,79.0
57,161,1062,460.81,484.03,0,0,444.0
105,51,1248,96.06,232.86,0,0,1108.0
97,29,2126,507.37,670.33,0,0,932.0
136,161,2867,445.23,454.93,0,0,829.0
128,186,2139,457.87,390.0,0,1,696.0
121,76,1803,311.43,326.89,0,0,989.0
133,14,2306,488.88,190.15,0,0,514.0
43,186,1571,297.85,283.3,0,0,50.0
57,145,1770,688.73,319.13,0,0,987.0
59,26,1543,606.28,582.03,0,0,244.0
85,61,1247,143.56,132.92,0,0,484.0
100,104,1207,484.03,228.01,0,0,447.0
45,145,2704,241.53,581.03,0,0,163.0
3,104,1438,95.09,149.38,0,0,439.0
62,124,1248,146.53,319.13,1,0,228.0
48,42,2631,485.03,465.63,0,0,761.0
